,date,date_block_num,shop_id,item_id,item_price,item_cnt_day
2802936,17.08.2015,31,52,2458,299.0,1.0
1822412,09.07.2014,18,43,5634,2590.0,1.0
2398349,06.01.2015,24,53,2283,999.0,1.0
1292732,02.01.2014,12,31,1495,599.0,2.0
2620124,20.05.2015,28,6,3341,1299.0,1.0
117886,03.02.2013,1,47,1830,599.0,1.0
2057626,30.10.2014,21,19,4178,1590.0,2.0
2684557,25.06.2015,29,25,4244,649.5,1.0
1275342,29.01.2014,12,52,2445,399.44,1.0
2369639,18.01.2015,24,30,22088,119.0,2.0
1643198,18.05.2014,16,28,8420,549.0,1.0
2178888,20.11.2014,22,46,7863,899.0,2.0
1291881,15.01.2014,12,31,11689,149.0,1.0
610764,06.06.2013,5,59,7977,1199.0,1.0
2128962,02.11.2014,22,51,2269,561.0,1.0
2242011,31.12.2014,23,38,11811,899.0,2.0
931310,21.09.2013,8,56,15249,1028.75,1.0
1332172,06.01.2014,12,13,16663,215.0,1.0
1750410,13.06.2014,17,54,17717,900.0,1.0
1222508,21.12.2013,11,58,15525,299.0,1.0
2337850,20.01.2015,24,6,17717,699.0,1.0
2775495,31.08.2015,31,46,9001,5999.0,1.0
2657300,18.05.2015,28,38,6474,124.5,1.0
2720179,28.07.2015,30,4,3341,1499.0,1.0
1130114,21.12.2013,11,27,3708,2599.0,1.0
1788290,13.06.2014,17,42,1809,299.0,1.0
1043328,12.11.2013,10,35,3224,599.0,1.0
2180637,14.11.2014,22,46,2754,999.0,1.0
2693646,02.06.2015,29,28,12603,399.0,1.0
2895790,18.10.2015,33,57,8397,399.0,1.0
2930475,25.10.2015,33,24,9927,399.0,1.0
2833744,11.09.2015,32,42,5671,3590.0,1.0
797580,16.08.2013,7,18,6342,299.0,1.0
123715,28.02.2013,1,42,4502,599.0,1.0
23769,11.01.2013,0,27,1675,299.0,1.0
774075,25.08.2013,7,56,11352,9990.0,1.0
1708451,19.06.2014,17,25,21531,58.0,1.0
940597,03.10.2013,9,42,4267,399.0,1.0
432798,28.04.2013,3,42,2808,999.0,3.0
2904212,18.10.2015,33,47,13241,450.0,1.0
1788555,14.07.2014,18,41,981,999.0,1.0
970521,31.10.2013,9,50,20301,399.0,1.0
1488134,02.03.2014,14,25,12645,149.0,1.0
2460597,12.02.2015,25,4,3341,2599.0,1.0
1757256,14.06.2014,17,52,3183,599.0,1.0
2818798,01.08.2015,31,28,20949,5.0,10.0
729585,27.07.2013,6,42,17806,399.0,1.0
1880240,23.08.2014,19,35,9889,58.0,1.0
1842806,06.07.2014,18,5,7213,899.0,1.0
443035,01.05.2013,4,27,2304,1999.0,1.0
176598,28.02.2013,1,12,11365,1940.0,1.0
1227629,31.12.2013,11,57,9900,3749.0,1.0
598456,23.06.2013,5,22,7226,629.0,1.0
1675033,25.05.2014,16,52,5823,2599.0,1.0
1684887,17.05.2014,16,57,4351,399.0,1.0
1134079,23.12.2013,11,24,3362,398.0,1.0
1410131,06.02.2014,13,24,8077,349.0,1.0
2708554,10.06.2015,29,6,6822,1449.0,1.0
994453,11.10.2013,9,57,14334,399.0,2.0
1139766,27.12.2013,11,25,7256,349.0,1.0
1472469,07.03.2014,14,57,15085,399.0,1.0
1938988,28.08.2014,19,31,11030,149.0,1.0
1811523,02.07.2014,18,53,6675,22990.0,2.0
166007,20.02.2013,1,1,12135,189.0,1.0
486406,12.05.2013,4,54,6953,449.0,1.0
277257,08.03.2013,2,51,7670,282.0,1.0
2886382,15.10.2015,33,42,16825,2299.0,1.0
294670,30.03.2013,2,7,21963,1499.0,1.0
826786,25.08.2013,7,2,14429,299.0,1.0
346202,29.04.2013,3,25,7321,449.0,1.0
995547,13.10.2013,9,59,6338,239.2,1.0
1722873,29.06.2014,17,28,1247,299.0,1.0
366353,30.04.2013,3,2,484,300.0,1.0
2243276,19.12.2014,23,28,3541,399.0,1.0
856105,28.09.2013,8,21,2445,599.0,1.0
1410741,05.02.2014,13,25,3333,2599.0,3.0
1199280,09.12.2013,11,53,4178,1090.0,1.0
1792034,24.07.2014,18,38,16983,149.0,1.0
1452310,25.02.2014,13,57,20641,2899.0,1.0
1977045,13.09.2014,20,48,3331,799.0,1.0
2596486,14.04.2015,27,42,6687,299.0,1.0
2805186,03.08.2015,31,12,19634,299.0,-1.0
2515299,21.03.2015,26,54,13889,199.0,1.0
1866571,21.07.2014,18,24,20958,199.0,1.0
1685387,30.05.2014,16,56,7252,499.0,1.0
2467135,02.02.2015,25,29,8653,299.0,1.0
256990,02.03.2013,2,54,3656,299.0,1.0
750314,30.08.2013,7,44,6496,223.48,1.0
273110,15.03.2013,2,51,14449,70.0,1.0
759215,05.08.2013,7,43,7220,1299.0,1.0
456596,29.05.2013,4,22,20191,349.0,1.0
409969,20.04.2013,3,57,5578,1099.0,1.0
1625083,19.04.2014,15,31,13859,349.0,3.0
264258,31.03.2013,2,54,20168,799.0,1.0
1870698,16.08.2014,19,45,7950,1990.0,1.0
2569446,22.04.2015,27,21,10094,499.0,1.0
105891,27.01.2013,0,37,8687,199.0,1.0
2076699,10.10.2014,21,50,10688,750.0,1.0
2343373,23.01.2015,24,25,14020,149.0,1.0
1289975,29.01.2014,12,31,9781,399.0,1.0
2357500,29.01.2015,24,45,7790,799.0,1.0
1365161,31.01.2014,12,21,8077,349.0,2.0
2004501,01.09.2014,20,15,7003,489.3,1.0
1284114,25.01.2014,12,56,10063,149.0,1.0
2368114,25.01.2015,24,42,5822,1049.0,3.0
2339472,03.01.2015,24,7,3707,1499.0,1.0
1304006,26.01.2014,12,28,4354,2599.0,1.0
410006,29.04.2013,3,57,5643,2290.0,1.0
544749,06.06.2013,5,41,17811,99.0,1.0
2554991,16.04.2015,27,28,18280,199.0,1.0
1849277,24.07.2014,18,27,6710,599.0,1.0
1510542,25.03.2014,14,31,9034,199.0,1.0
2230306,10.12.2014,23,31,2643,199.0,1.0
1080179,01.11.2013,10,25,3077,799.0,1.0
2345788,19.01.2015,24,26,14845,229.0,1.0
2192597,28.11.2014,22,42,494,380.0,1.0
2460076,01.02.2015,25,4,18699,199.0,1.0
1679426,30.05.2014,16,59,2733,499.0,1.0
1436835,28.02.2014,13,43,10499,1499.0,1.0
2262752,13.12.2014,23,7,5669,3090.0,1.0
1104465,10.11.2013,10,57,14776,149.0,1.0
458968,18.05.2013,4,26,5208,2399.0,1.0
669656,06.07.2013,6,4,5605,649.0,1.0
818231,25.08.2013,7,27,21370,999.0,1.0
1941000,17.08.2014,19,30,4029,69.3,1.0
2229583,14.12.2014,23,31,3928,1799.0,1.0
202567,05.02.2013,1,37,15378,1029.0,1.0
1036992,21.11.2013,10,26,6086,399.0,1.0
2180613,18.11.2014,22,46,3449,4748.9,3.0
2355999,04.01.2015,24,41,6503,1799.0,3.0
2394425,11.01.2015,24,58,13889,199.0,1.0
585597,24.06.2013,5,25,5787,299.0,1.0
2662905,01.05.2015,28,47,4894,3999.0,2.0
1670263,09.05.2014,16,54,14730,149.0,1.0
375324,27.04.2013,3,6,10406,549.0,1.0
2812432,21.08.2015,31,3,1496,946.87,1.0
1110286,15.11.2013,10,42,18680,199.0,1.0
1898380,09.08.2014,19,58,2770,999.0,1.0
211100,06.02.2013,1,25,8093,1399.0,1.0
476188,25.05.2013,4,31,12875,179.0,1.0
2378733,16.01.2015,24,35,11147,2699.0,1.0
60949,05.01.2013,0,31,5916,649.0,1.0
528178,01.05.2013,4,7,1333,1549.0,1.0
838528,05.09.2013,8,51,13610,161.0,1.0
2268375,18.12.2014,23,19,13511,1499.0,1.0
2431999,02.02.2015,25,55,7967,999.0,5.0
1189121,12.12.2013,11,4,5235,1199.0,1.0
954815,28.10.2013,9,31,11021,399.0,1.0
2732338,19.07.2015,30,42,5838,498.01,1.0
663214,25.07.2013,6,13,11456,77.0,1.0
1162780,13.12.2013,11,10,16541,318.0,1.0
1678051,06.05.2014,16,57,8686,199.0,1.0
2383422,10.01.2015,24,57,13398,11489.7,1.0
1573798,05.04.2014,15,27,6112,799.0,1.0
353477,19.04.2013,3,25,1102,249.0,1.0
1348039,12.01.2014,12,25,20090,749.0,1.0
2118029,01.11.2014,22,28,14310,199.0,1.0
399589,01.04.2013,3,50,6594,549.0,1.0
47836,04.01.2013,0,15,2854,449.0,1.0
1624689,28.04.2014,15,31,10455,499.0,1.0
1644288,24.05.2014,16,28,2768,199.0,1.0
899776,05.09.2013,8,41,4265,99.0,1.0
1291541,21.01.2014,12,31,10958,149.0,1.0
2819333,08.08.2015,31,28,1905,249.0,1.0
222858,17.02.2013,1,28,18919,399.0,1.0
1226107,22.12.2013,11,54,21488,949.0,3.0
36485,29.01.2013,0,6,3007,1790.0,1.0
1859709,21.07.2014,18,18,13421,10990.0,1.0
1341925,09.01.2014,12,4,5612,3990.0,1.0
310559,30.03.2013,2,27,17172,149.0,1.0
1535307,09.03.2014,14,15,18545,149.0,1.0
2505908,14.03.2015,26,58,20607,1099.0,1.0
171083,16.02.2013,1,5,19929,418.7,1.0
2462656,19.02.2015,25,12,15284,1099.0,1.0
447847,26.05.2013,4,29,19407,2499.0,1.0
293995,15.03.2013,2,8,15012,249.0,1.0
2635327,23.05.2015,28,26,8899,799.0,1.0
202407,22.02.2013,1,38,19357,28.0,1.0
1286556,05.01.2014,12,56,1858,1699.0,1.0
1443872,28.02.2014,13,38,13485,13990.0,1.0
2661447,02.05.2015,28,47,14228,99.0,1.0
1109620,10.11.2013,10,43,4845,2199.0,1.0
2076,17.01.2013,0,24,4164,999.0,1.0
2027504,08.10.2014,21,28,7054,399.0,1.0
868718,14.09.2013,8,24,12912,1199.0,1.0
955442,20.10.2013,9,31,11557,249.0,2.0
140786,28.02.2013,1,54,3981,98.0,1.0
720046,29.07.2013,6,44,13345,25.0,5.0
2272025,28.12.2014,23,17,1556,2999.0,1.0
2219422,10.12.2014,23,48,5823,2599.0,1.0
1941336,17.08.2014,19,30,7856,799.0,1.0
2313549,05.12.2014,23,22,717,149.0,1.0
1865992,19.07.2014,18,25,2808,999.0,1.0
883471,26.09.2013,8,13,10253,156.0,1.0
1766704,28.06.2014,17,56,12925,199.0,1.0
1849213,19.07.2014,18,27,14416,199.0,1.0
624058,20.06.2013,5,43,7977,1099.0,1.0
1660367,01.05.2014,16,24,3115,299.0,1.0
1529301,22.03.2014,14,46,5823,2599.0,1.0
1810784,21.07.2014,18,53,16056,699.0,1.0
1262514,18.12.2013,11,44,13351,70.0,1.0
2784611,18.08.2015,31,34,21364,399.0,1.0
386369,06.04.2013,3,52,18978,149.0,1.0
2066620,11.10.2014,21,56,6163,2199.0,1.0
2434286,16.02.2015,25,58,20866,699.0,1.0
711948,10.07.2013,6,46,6612,2999.0,1.0
333961,06.03.2013,2,58,19216,149.0,1.0
2620793,03.05.2015,28,3,7233,599.0,1.0
209789,03.02.2013,1,25,12787,149.0,1.0
2802668,27.08.2015,31,53,1523,799.0,1.0
873819,05.09.2013,8,3,5819,999.0,1.0
850443,02.09.2013,8,43,18596,149.0,1.0
2221578,06.12.2014,23,59,15520,339.0,1.0
2236404,14.12.2014,23,37,4351,398.5,1.0
2073411,09.10.2014,21,58,13205,299.0,1.0
1876323,26.08.2014,19,43,5822,1049.0,2.0
93179,30.01.2013,0,43,12168,189.0,1.0
1568874,18.04.2014,15,22,16056,558.6,1.0
1778553,14.06.2014,17,43,6738,299.0,1.0
848068,21.09.2013,8,46,8666,149.0,1.0
1709697,12.06.2014,17,27,14147,299.0,1.0
1194213,21.12.2013,11,2,20949,5.0,1.0
783718,07.08.2013,7,31,2668,349.0,1.0
2746651,30.07.2015,30,57,8661,99.0,1.0
2370744,26.01.2015,24,31,8008,299.0,1.0
1968229,16.09.2014,20,37,6710,599.0,2.0
1135690,13.12.2013,11,21,14406,199.0,1.0
1035009,05.11.2013,10,29,3331,1199.0,1.0
381094,06.04.2013,3,22,481,330.0,1.0
97178,20.01.2013,0,53,14911,299.0,1.0
1778957,08.06.2014,17,47,1825,49.0,1.0
1442040,16.02.2014,13,58,17055,299.0,1.0
2901806,10.10.2015,33,47,20629,2399.0,1.0
901935,17.09.2013,8,27,13602,120.0,1.0
715034,02.07.2013,6,42,5594,1190.0,1.0
703939,01.07.2013,6,58,716,149.0,1.0
1464261,04.03.2014,14,52,7096,799.0,1.0
1949999,14.08.2014,19,28,1921,249.0,1.0
2047245,29.10.2014,21,6,21384,399.0,1.0
1998575,07.09.2014,20,27,21404,149.0,1.0
1936705,26.08.2014,19,28,14265,149.0,1.0
2295786,29.12.2014,23,26,8452,2990.0,1.0
2765116,25.07.2015,30,31,15507,799.0,1.0
73688,09.01.2013,0,31,16593,199.0,1.0
2809758,09.08.2015,31,19,3731,1999.0,1.0
2251686,30.12.2014,23,30,19884,199.0,1.0
1599432,17.04.2014,15,42,12600,149.0,1.0
2656057,03.05.2015,28,41,3340,1799.0,1.0
1821085,10.07.2014,18,42,15268,1199.0,1.0
1872825,30.08.2014,19,48,1856,1274.01,1.0
450062,30.05.2013,4,28,20231,99.0,1.0
2369971,10.01.2015,24,31,2070,198.0,1.0
2183826,29.11.2014,22,39,6740,499.0,1.0
1498827,27.03.2014,14,19,21436,799.0,1.0
1788497,13.07.2014,18,40,20663,1199.0,1.0
2311731,25.12.2014,23,22,7863,899.0,1.0
2572705,12.04.2015,27,27,3945,1299.0,1.0
2390911,04.01.2015,24,28,10168,199.0,1.0
372919,16.04.2013,3,7,16381,199.0,1.0
379061,04.04.2013,3,22,3743,559.0,1.0
2157028,03.11.2014,22,6,6350,1049.0,1.0
1282314,15.01.2014,12,59,19028,399.0,1.0
1858019,01.07.2014,18,19,17481,699.0,1.0
105568,26.01.2013,0,37,2972,599.0,6.0
278108,02.03.2013,2,50,20238,299.0,1.0
1519029,19.03.2014,14,35,2461,399.0,1.0
2594868,27.04.2015,27,58,4493,671.0,1.0
896529,11.09.2013,8,44,13741,1599.0,1.0
1748727,29.06.2014,17,53,7050,1699.0,1.0
227172,02.03.2013,2,41,8903,149.0,1.0
861289,11.09.2013,8,18,16664,399.0,1.0
2764042,22.07.2015,30,31,15040,599.0,1.0
1382708,08.02.2014,13,31,10908,199.0,1.0
584630,14.06.2013,5,25,1937,599.0,2.0
1244051,17.12.2013,11,31,4372,849.5,1.0
139833,09.02.2013,1,54,11725,169.0,1.0
1363708,29.01.2014,12,25,5865,1799.0,1.0
2139142,03.11.2014,22,54,18333,299.0,1.0
2885111,01.10.2015,33,41,21458,169.0,1.0
1849694,27.07.2014,18,27,7815,5390.0,1.0
2228982,29.12.2014,23,31,3617,299.0,1.0
2175332,21.11.2014,22,24,21387,1529.0,1.0
1364260,26.01.2014,12,25,3817,1549.0,1.0
2180051,09.11.2014,22,45,11811,1599.0,1.0
2178462,18.11.2014,22,44,3462,2999.0,6.0
569045,22.06.2013,5,17,10956,399.0,1.0
1169131,18.12.2013,11,15,17944,399.0,1.0
779820,31.08.2013,7,38,3196,899.0,1.0
1607784,17.04.2014,15,43,21967,399.0,1.0
852141,23.09.2013,8,42,20949,5.0,4.0
2167754,02.11.2014,22,27,18669,199.0,1.0
378220,10.04.2013,3,18,17823,599.0,1.0
1941008,30.08.2014,19,30,1855,1199.0,1.0
67221,05.01.2013,0,32,5587,158.4,1.0
1933770,26.08.2014,19,29,20949,5.0,1.0
2847221,15.09.2015,32,58,8686,229.0,1.0
2422085,24.02.2015,25,35,3243,1499.0,2.0
2908409,21.10.2015,33,15,7224,4499.0,2.0
1960411,08.09.2014,20,42,1856,1499.0,1.0
1690929,09.05.2014,16,40,19924,999.0,1.0
2692871,04.06.2015,29,28,8482,349.0,1.0
2394275,16.01.2015,24,58,7712,399.0,1.0
2418674,03.02.2015,25,42,15398,1129.0,1.0
1484565,21.03.2014,14,56,9862,399.0,1.0
357710,09.04.2013,3,27,15470,379.0,1.0
834618,06.08.2013,7,7,6007,299.0,1.0
2886758,24.10.2015,33,42,15045,699.0,1.0
603675,02.06.2013,5,56,17460,348.9,1.0
2040073,14.10.2014,21,25,15063,448.7,1.0
531817,16.06.2013,5,30,12070,199.5,1.0
1046474,15.11.2013,10,31,21530,699.0,1.0
988131,10.10.2013,9,25,17236,249.0,1.0
2662862,10.05.2015,28,47,5583,699.0,1.0
2886993,05.10.2015,33,42,14801,449.0,1.0
570942,11.06.2013,5,15,13929,499.0,1.0
2153010,15.11.2014,22,3,1565,2599.0,2.0
1532115,19.03.2014,14,38,7003,699.0,1.0
1186402,12.12.2013,11,22,6286,299.0,1.0
1454898,10.02.2014,13,57,8778,149.0,1.0
2167119,14.11.2014,22,28,2285,3199.0,2.0
1363802,25.01.2014,12,25,5195,449.0,1.0
751681,21.08.2013,7,52,2445,299.5,1.0
1235431,29.12.2013,11,35,7941,14490.0,1.0
2190213,07.11.2014,22,47,8684,199.0,1.0
2537377,30.03.2015,26,28,20613,1099.0,2.0
2144307,10.11.2014,22,12,6540,599.0,2.0
889878,13.09.2013,8,31,5633,1998.0,2.0
2411914,02.01.2015,24,3,2269,599.0,1.0
973246,12.10.2013,9,47,19091,399.0,1.0
967883,23.10.2013,9,30,11102,399.0,1.0
923264,02.09.2013,8,58,3937,1799.0,1.0
2637188,26.05.2015,28,27,2878,3499.0,1.0
1892379,30.08.2014,19,55,1886,149.0,1.0
978865,12.10.2013,9,51,13881,428.0,1.0
902751,18.09.2013,8,27,8863,249.0,1.0
296287,17.03.2013,2,6,3438,2799.0,1.0
990484,10.10.2013,9,25,554,149.0,1.0
1194360,08.12.2013,11,3,10078,349.0,1.0
134089,09.02.2013,1,56,11614,549.0,1.0
2850878,10.09.2015,32,55,492,600.0,3.0
2365548,22.01.2015,24,42,1541,1999.0,1.0
1095978,09.11.2013,10,54,12764,499.0,2.0
973107,31.10.2013,9,43,7001,2199.0,1.0
1403193,17.02.2014,13,6,13512,1499.0,1.0
1336985,15.01.2014,12,16,14829,649.0,1.0
219844,23.02.2013,1,28,7198,699.0,1.0
1262773,27.12.2013,11,44,3186,279.3,1.0
298178,13.03.2013,2,6,10898,199.0,1.0
1886864,19.08.2014,19,37,15777,749.0,1.0
1486373,12.03.2014,14,55,309,172.0,1.0
427855,21.04.2013,3,46,6911,419.0,1.0
352707,19.04.2013,3,21,11448,399.0,1.0
2271692,23.12.2014,23,17,3553,1959.3,1.0
505370,18.05.2013,4,55,798,150.0,1.0
2044779,26.10.2014,21,26,6436,1399.0,2.0
2481795,07.02.2015,25,26,5638,3190.0,1.0
128140,23.02.2013,1,42,20372,1229.0,1.0
1337623,09.01.2014,12,16,5663,2599.0,1.0
2047460,09.10.2014,21,7,1915,249.0,1.0
1298926,03.01.2014,12,31,16955,199.0,1.0
178789,12.02.2013,1,0,17866,957.0,1.0
1758349,26.06.2014,17,58,3556,629.0,1.0
879665,13.09.2013,8,16,10853,149.0,1.0
1694289,22.05.2014,16,35,16621,299.0,1.0
269600,17.03.2013,2,42,8200,149.0,1.0
51953,06.01.2013,0,18,3316,1199.0,1.0
1079267,22.11.2013,10,25,30,169.0,1.0
1104979,12.11.2013,10,57,17329,399.0,1.0
124735,23.02.2013,1,46,5735,599.0,1.0
635436,02.07.2013,6,27,13936,499.0,1.0
2485717,21.03.2015,26,42,4873,1199.0,1.0
859970,20.09.2013,8,19,1421,349.0,1.0
2255374,26.12.2014,23,29,3341,1999.0,3.0
2678505,11.06.2015,29,39,3731,1999.0,3.0
2539170,23.03.2015,26,27,16790,2899.0,1.0
2417190,18.02.2015,25,47,7384,749.0,1.0
2862267,23.09.2015,32,2,11938,149.0,1.0
2386922,05.01.2015,24,56,6710,599.0,1.0
2831625,03.08.2015,31,25,13278,399.0,1.0
1530477,12.03.2014,14,38,21427,149.0,1.0
992414,11.10.2013,9,58,999,99.0,1.0
1809418,15.07.2014,18,54,14818,199.0,1.0
977014,05.10.2013,9,54,944,299.0,1.0
134320,17.02.2013,1,56,13413,1999.0,1.0
1085347,14.11.2013,10,22,11210,199.0,1.0
825437,31.08.2013,7,4,4421,299.0,1.0
2205328,27.12.2014,23,42,4871,999.0,1.0
955519,07.10.2013,9,31,16732,199.0,1.0
2710565,10.06.2015,29,55,7967,999.0,2.0
2441938,13.02.2015,25,51,9398,171.0,1.0
784053,31.08.2013,7,31,2504,299.0,1.0
2009845,25.09.2014,20,7,4249,1199.0,1.0
790616,31.08.2013,7,21,20949,5.0,8.0
1280934,20.01.2014,12,57,18848,299.0,1.0
1853985,13.07.2014,18,29,5594,599.0,1.0
149308,20.02.2013,1,14,2808,999.0,1.0
2758148,09.07.2015,30,26,12362,399.0,1.0
1628988,31.05.2014,16,25,20690,1199.0,1.0
1243511,18.12.2013,11,31,4231,2799.0,2.0
2464557,15.02.2015,25,7,13721,229.0,1.0
98208,12.01.2013,0,53,2574,399.0,1.0
1826973,24.07.2014,18,50,18344,199.0,1.0
2043287,18.10.2014,21,27,6377,2199.0,1.0
1615585,12.04.2014,15,28,18672,299.0,1.0
2402519,02.01.2015,24,50,4244,549.49,2.0
1915803,13.08.2014,19,21,8416,548.5,1.0
1121046,02.11.2013,10,43,15585,149.0,1.0
911506,11.09.2013,8,31,1446,1299.0,1.0
2791828,01.08.2015,31,58,1486,1199.0,1.0
2486142,07.03.2015,26,44,15446,849.0,1.0
2118600,02.11.2014,22,29,7206,199.0,1.0
2582067,04.04.2015,27,49,4573,349.0,1.0
1204733,20.12.2013,11,54,11305,499.0,1.0
1637312,01.05.2014,16,30,11967,499.0,1.0
476789,16.05.2013,4,31,11990,290.51,1.0
2892856,03.10.2015,33,39,13260,359.0,1.0
2265606,21.12.2014,23,18,5037,1999.0,1.0
938842,18.10.2013,9,38,12734,349.0,1.0
2251861,17.12.2014,23,30,6710,599.0,1.0
1068724,18.11.2013,10,4,2929,99.0,1.0
1097806,11.11.2013,10,58,14334,399.0,1.0
236375,16.03.2013,2,45,19196,391.0,5.0
1598679,09.04.2014,15,42,20125,549.0,1.0
2445943,07.02.2015,25,54,30,169.0,1.0
2163047,21.11.2014,22,25,21762,1499.0,1.0
2128459,06.11.2014,22,50,8888,199.0,1.0
2220598,02.12.2014,23,51,13120,167.0,1.0
2616043,09.05.2015,28,25,7780,388.67,1.0
1050755,17.11.2013,10,31,4164,949.0,1.0
2770757,14.07.2015,30,27,15855,4449.0,1.0
1473001,18.03.2014,14,57,11050,399.0,1.0
2124189,29.11.2014,22,53,17108,499.0,1.0
1364222,27.01.2014,12,25,3934,2599.0,1.0
1076196,03.11.2013,10,21,20338,1399.0,1.0
2291837,14.12.2014,23,27,4249,670.343333333,3.0
1391093,28.02.2014,13,31,5655,899.0,2.0
1225445,22.12.2013,11,55,3037,399.0,1.0
1168228,12.12.2013,11,6,14847,199.0,2.0
1892512,05.08.2014,19,55,4848,449.0,1.0
2529847,14.03.2015,26,2,17659,3999.0,1.0
150376,28.02.2013,1,15,13147,249.0,1.0
1520854,16.03.2014,14,37,5511,299.0,1.0
2244764,21.12.2014,23,28,2430,2999.0,1.0
1840818,18.07.2014,18,59,22088,79.0,3.0
2019367,02.09.2014,20,58,21879,299.0,1.0
13750,30.01.2013,0,22,13158,249.0,1.0
387036,27.04.2013,3,52,16315,949.0,1.0
1979643,27.09.2014,20,47,6084,1699.0,1.0
1294011,03.01.2014,12,31,3732,2599.0,4.0
454180,07.05.2013,4,22,8539,349.0,1.0
1864585,20.07.2014,18,25,11804,199.0,1.0
1830968,29.07.2014,18,6,5380,3390.0,1.0
2580320,16.04.2015,27,57,20231,99.0,1.0
898422,22.09.2013,8,35,13486,13990.0,1.0
1338540,12.01.2014,12,4,10734,299.0,1.0
1077011,04.11.2013,10,25,7220,1299.0,1.0
47824,12.01.2013,0,15,2956,599.0,1.0
1305528,04.01.2014,12,30,16169,299.0,1.0
2742261,23.07.2015,30,44,3916,299.0,1.0
1254700,08.12.2013,11,43,20949,5.0,4.0
2369514,23.01.2015,24,31,3869,1199.0,1.0
1090748,30.11.2013,10,56,4351,399.0,1.0
232492,15.03.2013,2,46,8928,349.0,1.0
2192841,21.12.2014,23,42,16790,2199.0,5.0
359615,22.04.2013,3,28,19860,149.0,1.0
1526767,12.03.2014,14,44,13354,30.0,2.0
2115499,13.11.2014,22,30,1565,2599.0,1.0
38622,14.01.2013,0,0,14641,210.0,1.0
1091982,06.11.2013,10,55,1831,599.0,1.0
1957402,27.09.2014,20,44,5643,2390.0,1.0
1727806,26.06.2014,17,6,14410,199.0,1.0
2784322,28.08.2015,31,31,18187,299.0,1.0
409620,14.04.2013,3,54,16203,599.0,1.0
2704412,19.06.2015,29,5,1099,149.0,1.0
2721261,03.07.2015,30,7,1847,1199.0,1.0
1149424,22.12.2013,11,30,8093,1399.0,-1.0
520193,24.05.2013,4,43,16332,1499.0,1.0
857998,23.09.2013,8,17,18591,149.0,1.0
2829635,16.08.2015,31,25,20912,869.0,1.0
2613171,03.05.2015,28,18,20608,1999.0,1.0
2205725,19.12.2014,23,46,13521,1999.0,1.0
1406210,01.02.2014,13,6,3933,1999.0,1.0
181809,09.02.2013,1,0,7448,203.0,1.0
1533319,13.03.2014,14,40,16147,549.0,1.0
304066,31.03.2013,2,14,1829,1499.0,1.0
2135291,10.11.2014,22,57,18147,149.0,1.0
922231,27.09.2013,8,59,13020,199.0,1.0
1902339,24.08.2014,19,50,8758,149.0,1.0
1751516,12.06.2014,17,54,7834,798.9,3.0
1908496,16.08.2014,19,53,17717,199.0,1.0
2691977,01.06.2015,29,28,16630,349.0,1.0
797913,08.08.2013,7,16,9075,199.0,1.0
927156,21.09.2013,8,54,14828,199.0,3.0
1753060,11.06.2014,17,51,3732,2184.0,1.0
1444888,01.02.2014,13,37,13941,149.0,1.0
501223,07.05.2013,4,57,11168,149.0,1.0
1242589,16.12.2013,11,31,10563,1699.0,1.0
1333549,24.01.2014,12,17,18360,199.0,1.0
2218294,22.12.2014,23,47,17419,269.0,1.0
1659874,06.05.2014,16,21,15843,199.0,1.0
525967,07.05.2013,4,6,14752,399.0,1.0
1784284,13.06.2014,17,46,6432,124.5,1.0
1383822,05.02.2014,13,35,3183,599.0,1.0
1577237,18.04.2014,15,25,11989,299.0,1.0
2848517,28.09.2015,32,52,11784,449.0,1.0
86245,02.01.2013,0,54,7357,299.0,1.0
2519503,20.03.2015,26,18,1569,2999.0,1.0
2497466,06.03.2015,26,38,9355,349.0,1.0
929511,11.09.2013,8,56,7953,2190.0,1.0
1132760,19.12.2013,11,26,7096,799.0,2.0
1851929,28.07.2014,18,26,2768,199.0,1.0
1305414,19.01.2014,12,30,19412,999.0,1.0
1656308,15.05.2014,16,5,20949,5.0,2.0
2626466,12.05.2015,28,10,5911,2520.0,1.0
2600365,07.04.2015,27,7,17717,1200.0,1.0
1154866,02.12.2013,11,27,12726,450.0,1.0
1192205,04.12.2013,11,17,1871,299.0,1.0
1003499,24.10.2013,9,57,4870,798.8,4.0
242995,20.03.2013,2,31,5457,299.0,1.0
1444541,08.02.2014,13,38,293,249.0,1.0
815309,02.08.2013,7,25,16830,25.0,2.0
2139190,15.11.2014,22,54,18148,398.833333333,3.0
1658125,17.05.2014,16,19,4115,299.0,1.0
1324550,16.01.2014,12,46,7081,398.0,1.0
19533,27.01.2013,0,28,21650,149.0,1.0
2014255,30.09.2014,20,12,9964,399.0,1.0
2697848,11.06.2015,29,27,4225,98.0,1.0
703938,07.07.2013,6,57,22024,149.0,1.0
2904170,06.10.2015,33,47,7791,1799.0,1.0
2740965,05.07.2015,30,46,4870,1299.0,-1.0
894694,07.09.2013,8,41,7977,1099.0,1.0
2620106,20.05.2015,28,6,4135,1190.0,1.0
720142,01.07.2013,6,44,14504,499.0,-1.0
779757,09.08.2013,7,38,3183,599.0,1.0
1428521,22.02.2014,13,54,2210,399.0,1.0
640663,27.07.2013,6,25,19266,99.0,2.0
1327984,17.01.2014,12,46,1440,1500.0,1.0
2612816,23.05.2015,28,16,4907,1999.0,1.0
