,date,store,item,sales
228157,2017-09-30,5,13,73
228158,2017-10-01,5,13,96
228159,2017-10-02,5,13,66
228160,2017-10-03,5,13,71
228161,2017-10-04,5,13,57
228162,2017-10-05,5,13,57
228163,2017-10-06,5,13,95
228164,2017-10-07,5,13,87
228165,2017-10-08,5,13,89
228166,2017-10-09,5,13,67
228167,2017-10-10,5,13,57
228168,2017-10-11,5,13,62
228169,2017-10-12,5,13,73
228170,2017-10-13,5,13,78
228171,2017-10-14,5,13,70
228172,2017-10-15,5,13,87
228173,2017-10-16,5,13,62
228174,2017-10-17,5,13,65
228175,2017-10-18,5,13,73
228176,2017-10-19,5,13,84
228177,2017-10-20,5,13,89
228178,2017-10-21,5,13,83
228179,2017-10-22,5,13,72
228180,2017-10-23,5,13,53
228181,2017-10-24,5,13,69
228182,2017-10-25,5,13,70
228183,2017-10-26,5,13,66
228184,2017-10-27,5,13,69
228185,2017-10-28,5,13,75
228186,2017-10-29,5,13,106
228187,2017-10-30,5,13,38
228188,2017-10-31,5,13,55
228189,2017-11-01,5,13,75
228190,2017-11-02,5,13,83
228191,2017-11-03,5,13,93
228192,2017-11-04,5,13,89
228193,2017-11-05,5,13,89
228194,2017-11-06,5,13,66
228195,2017-11-07,5,13,73
228196,2017-11-08,5,13,55
228197,2017-11-09,5,13,64
228198,2017-11-10,5,13,90
228199,2017-11-11,5,13,78
228200,2017-11-12,5,13,95
228201,2017-11-13,5,13,57
228202,2017-11-14,5,13,52
228203,2017-11-15,5,13,102
228204,2017-11-16,5,13,79
228205,2017-11-17,5,13,86
228206,2017-11-18,5,13,99
228207,2017-11-19,5,13,90
228208,2017-11-20,5,13,56
228209,2017-11-21,5,13,65
228210,2017-11-22,5,13,78
228211,2017-11-23,5,13,66
228212,2017-11-24,5,13,70
228213,2017-11-25,5,13,85
228214,2017-11-26,5,13,87
228215,2017-11-27,5,13,55
228216,2017-11-28,5,13,77
228217,2017-11-29,5,13,81
228218,2017-11-30,5,13,84
228219,2017-12-01,5,13,54
228220,2017-12-02,5,13,56
228221,2017-12-03,5,13,71
228222,2017-12-04,5,13,37
228223,2017-12-05,5,13,51
228224,2017-12-06,5,13,46
228225,2017-12-07,5,13,45
228226,2017-12-08,5,13,73
228227,2017-12-09,5,13,78
228228,2017-12-10,5,13,51
228229,2017-12-11,5,13,42
228230,2017-12-12,5,13,40
228231,2017-12-13,5,13,44
228232,2017-12-14,5,13,47
228233,2017-12-15,5,13,62
228234,2017-12-16,5,13,54
228235,2017-12-17,5,13,75
228236,2017-12-18,5,13,30
228237,2017-12-19,5,13,56
228238,2017-12-20,5,13,38
228239,2017-12-21,5,13,57
228240,2017-12-22,5,13,72
228241,2017-12-23,5,13,56
228242,2017-12-24,5,13,56
228243,2017-12-25,5,13,41
228244,2017-12-26,5,13,61
228245,2017-12-27,5,13,54
228246,2017-12-28,5,13,56
228247,2017-12-29,5,13,53
228248,2017-12-30,5,13,53
228249,2017-12-31,5,13,57
244684,2013-01-01,5,14,22
244685,2013-01-02,5,14,27
244686,2013-01-03,5,14,17
244687,2013-01-04,5,14,29
244688,2013-01-05,5,14,28
244689,2013-01-06,5,14,31
244690,2013-01-07,5,14,20
244691,2013-01-08,5,14,21
244692,2013-01-09,5,14,24
244693,2013-01-10,5,14,30
244694,2013-01-11,5,14,25
244695,2013-01-12,5,14,28
244696,2013-01-13,5,14,21
244697,2013-01-14,5,14,29
244698,2013-01-15,5,14,18
244699,2013-01-16,5,14,24
244700,2013-01-17,5,14,19
244701,2013-01-18,5,14,23
244702,2013-01-19,5,14,37
244703,2013-01-20,5,14,27
244704,2013-01-21,5,14,18
244705,2013-01-22,5,14,13
244706,2013-01-23,5,14,21
244707,2013-01-24,5,14,27
244708,2013-01-25,5,14,37
244709,2013-01-26,5,14,33
244710,2013-01-27,5,14,26
244711,2013-01-28,5,14,19
244712,2013-01-29,5,14,23
244713,2013-01-30,5,14,28
244714,2013-01-31,5,14,25
244715,2013-02-01,5,14,24
244716,2013-02-02,5,14,27
244717,2013-02-03,5,14,37
244718,2013-02-04,5,14,24
244719,2013-02-05,5,14,35
244720,2013-02-06,5,14,18
244721,2013-02-07,5,14,25
244722,2013-02-08,5,14,29
244723,2013-02-09,5,14,30
244724,2013-02-10,5,14,37
244725,2013-02-11,5,14,25
244726,2013-02-12,5,14,25
244727,2013-02-13,5,14,29
244728,2013-02-14,5,14,31
244729,2013-02-15,5,14,35
244730,2013-02-16,5,14,28
244731,2013-02-17,5,14,37
244732,2013-02-18,5,14,27
244733,2013-02-19,5,14,26
244734,2013-02-20,5,14,29
244735,2013-02-21,5,14,23
244736,2013-02-22,5,14,21
244737,2013-02-23,5,14,32
244738,2013-02-24,5,14,29
244739,2013-02-25,5,14,22
244740,2013-02-26,5,14,30
244741,2013-02-27,5,14,20
244742,2013-02-28,5,14,28
244743,2013-03-01,5,14,33
244744,2013-03-02,5,14,32
244745,2013-03-03,5,14,39
244746,2013-03-04,5,14,21
244747,2013-03-05,5,14,41
244748,2013-03-06,5,14,24
244749,2013-03-07,5,14,31
244750,2013-03-08,5,14,26
244751,2013-03-09,5,14,47
244752,2013-03-10,5,14,35
244753,2013-03-11,5,14,23
244754,2013-03-12,5,14,31
244755,2013-03-13,5,14,48
244756,2013-03-14,5,14,19
244757,2013-03-15,5,14,31
244758,2013-03-16,5,14,38
244759,2013-03-17,5,14,36
244760,2013-03-18,5,14,25
244761,2013-03-19,5,14,29
244762,2013-03-20,5,14,22
244763,2013-03-21,5,14,32
244764,2013-03-22,5,14,23
244765,2013-03-23,5,14,31
244766,2013-03-24,5,14,42
244767,2013-03-25,5,14,30
244768,2013-03-26,5,14,31
244769,2013-03-27,5,14,45
244770,2013-03-28,5,14,21
244771,2013-03-29,5,14,33
244772,2013-03-30,5,14,39
244773,2013-03-31,5,14,38
244774,2013-04-01,5,14,28
244775,2013-04-02,5,14,43
244776,2013-04-03,5,14,36
244777,2013-04-04,5,14,32
244778,2013-04-05,5,14,44
244779,2013-04-06,5,14,47
244780,2013-04-07,5,14,39
244781,2013-04-08,5,14,29
244782,2013-04-09,5,14,29
244783,2013-04-10,5,14,33
244784,2013-04-11,5,14,43
244785,2013-04-12,5,14,57
244786,2013-04-13,5,14,42
244787,2013-04-14,5,14,56
244788,2013-04-15,5,14,29
244789,2013-04-16,5,14,38
244790,2013-04-17,5,14,31
244791,2013-04-18,5,14,33
244792,2013-04-19,5,14,38
244793,2013-04-20,5,14,44
244794,2013-04-21,5,14,50
244795,2013-04-22,5,14,30
244796,2013-04-23,5,14,52
244797,2013-04-24,5,14,37
244798,2013-04-25,5,14,43
244799,2013-04-26,5,14,43
244800,2013-04-27,5,14,49
244801,2013-04-28,5,14,57
244802,2013-04-29,5,14,28
244803,2013-04-30,5,14,43
244804,2013-05-01,5,14,40
244805,2013-05-02,5,14,39
244806,2013-05-03,5,14,44
244807,2013-05-04,5,14,54
244808,2013-05-05,5,14,57
244809,2013-05-06,5,14,30
244810,2013-05-07,5,14,45
244811,2013-05-08,5,14,33
244812,2013-05-09,5,14,42
244813,2013-05-10,5,14,43
244814,2013-05-11,5,14,47
244815,2013-05-12,5,14,50
244816,2013-05-13,5,14,34
244817,2013-05-14,5,14,34
244818,2013-05-15,5,14,32
244819,2013-05-16,5,14,58
244820,2013-05-17,5,14,46
244821,2013-05-18,5,14,42
244822,2013-05-19,5,14,57
244823,2013-05-20,5,14,39
244824,2013-05-21,5,14,36
244825,2013-05-22,5,14,43
244826,2013-05-23,5,14,39
244827,2013-05-24,5,14,35
244828,2013-05-25,5,14,39
244829,2013-05-26,5,14,53
244830,2013-05-27,5,14,24
244831,2013-05-28,5,14,40
244832,2013-05-29,5,14,33
244833,2013-05-30,5,14,41
244834,2013-05-31,5,14,59
244835,2013-06-01,5,14,45
244836,2013-06-02,5,14,62
244837,2013-06-03,5,14,32
244838,2013-06-04,5,14,41
244839,2013-06-05,5,14,43
244840,2013-06-06,5,14,48
244841,2013-06-07,5,14,50
244842,2013-06-08,5,14,55
244843,2013-06-09,5,14,57
244844,2013-06-10,5,14,31
244845,2013-06-11,5,14,42
244846,2013-06-12,5,14,36
244847,2013-06-13,5,14,46
244848,2013-06-14,5,14,51
244849,2013-06-15,5,14,57
244850,2013-06-16,5,14,49
244851,2013-06-17,5,14,38
244852,2013-06-18,5,14,44
244853,2013-06-19,5,14,43
244854,2013-06-20,5,14,47
244855,2013-06-21,5,14,54
244856,2013-06-22,5,14,54
244857,2013-06-23,5,14,51
244858,2013-06-24,5,14,40
244859,2013-06-25,5,14,35
244860,2013-06-26,5,14,50
244861,2013-06-27,5,14,56
244862,2013-06-28,5,14,51
244863,2013-06-29,5,14,47
244864,2013-06-30,5,14,53
244865,2013-07-01,5,14,30
244866,2013-07-02,5,14,42
244867,2013-07-03,5,14,60
244868,2013-07-04,5,14,44
244869,2013-07-05,5,14,41
244870,2013-07-06,5,14,52
244871,2013-07-07,5,14,59
244872,2013-07-08,5,14,41
244873,2013-07-09,5,14,41
244874,2013-07-10,5,14,36
244875,2013-07-11,5,14,57
244876,2013-07-12,5,14,45
244877,2013-07-13,5,14,68
244878,2013-07-14,5,14,54
244879,2013-07-15,5,14,23
244880,2013-07-16,5,14,33
244881,2013-07-17,5,14,47
244882,2013-07-18,5,14,54
244883,2013-07-19,5,14,47
244884,2013-07-20,5,14,54
244885,2013-07-21,5,14,76
244886,2013-07-22,5,14,42
244887,2013-07-23,5,14,28
244888,2013-07-24,5,14,57
244889,2013-07-25,5,14,48
244890,2013-07-26,5,14,55
244891,2013-07-27,5,14,64
244892,2013-07-28,5,14,45
244893,2013-07-29,5,14,24
244894,2013-07-30,5,14,48
244895,2013-07-31,5,14,39
244896,2013-08-01,5,14,47
244897,2013-08-02,5,14,55
244898,2013-08-03,5,14,47
244899,2013-08-04,5,14,66
244900,2013-08-05,5,14,26
244901,2013-08-06,5,14,50
244902,2013-08-07,5,14,33
244903,2013-08-08,5,14,33
244904,2013-08-09,5,14,51
244905,2013-08-10,5,14,44
244906,2013-08-11,5,14,57
244907,2013-08-12,5,14,29
244908,2013-08-13,5,14,37
244909,2013-08-14,5,14,34
244910,2013-08-15,5,14,58
244911,2013-08-16,5,14,51
244912,2013-08-17,5,14,46
244913,2013-08-18,5,14,54
244914,2013-08-19,5,14,32
244915,2013-08-20,5,14,40
244916,2013-08-21,5,14,22
244917,2013-08-22,5,14,38
244918,2013-08-23,5,14,34
244919,2013-08-24,5,14,46
244920,2013-08-25,5,14,67
244921,2013-08-26,5,14,39
244922,2013-08-27,5,14,42
244923,2013-08-28,5,14,49
244924,2013-08-29,5,14,41
244925,2013-08-30,5,14,50
244926,2013-08-31,5,14,49
244927,2013-09-01,5,14,45
244928,2013-09-02,5,14,50
244929,2013-09-03,5,14,29
244930,2013-09-04,5,14,31
244931,2013-09-05,5,14,35
244932,2013-09-06,5,14,50
244933,2013-09-07,5,14,51
244934,2013-09-08,5,14,53
244935,2013-09-09,5,14,34
244936,2013-09-10,5,14,48
244937,2013-09-11,5,14,40
244938,2013-09-12,5,14,33
244939,2013-09-13,5,14,41
244940,2013-09-14,5,14,42
244941,2013-09-15,5,14,38
244942,2013-09-16,5,14,32
244943,2013-09-17,5,14,31
244944,2013-09-18,5,14,43
244945,2013-09-19,5,14,26
244946,2013-09-20,5,14,39
244947,2013-09-21,5,14,42
244948,2013-09-22,5,14,33
244949,2013-09-23,5,14,38
244950,2013-09-24,5,14,31
244951,2013-09-25,5,14,34
244952,2013-09-26,5,14,40
244953,2013-09-27,5,14,37
244954,2013-09-28,5,14,35
244955,2013-09-29,5,14,55
244956,2013-09-30,5,14,36
244957,2013-10-01,5,14,37
244958,2013-10-02,5,14,30
244959,2013-10-03,5,14,44
244960,2013-10-04,5,14,51
244961,2013-10-05,5,14,39
244962,2013-10-06,5,14,44
244963,2013-10-07,5,14,33
244964,2013-10-08,5,14,45
244965,2013-10-09,5,14,30
244966,2013-10-10,5,14,26
244967,2013-10-11,5,14,36
244968,2013-10-12,5,14,44
244969,2013-10-13,5,14,57
244970,2013-10-14,5,14,38
244971,2013-10-15,5,14,36
244972,2013-10-16,5,14,32
244973,2013-10-17,5,14,40
244974,2013-10-18,5,14,38
244975,2013-10-19,5,14,39
244976,2013-10-20,5,14,47
244977,2013-10-21,5,14,28
244978,2013-10-22,5,14,37
244979,2013-10-23,5,14,34
244980,2013-10-24,5,14,44
244981,2013-10-25,5,14,33
244982,2013-10-26,5,14,48
244983,2013-10-27,5,14,41
244984,2013-10-28,5,14,29
244985,2013-10-29,5,14,42
244986,2013-10-30,5,14,28
244987,2013-10-31,5,14,42
244988,2013-11-01,5,14,42
244989,2013-11-02,5,14,46
244990,2013-11-03,5,14,46
244991,2013-11-04,5,14,33
244992,2013-11-05,5,14,47
244993,2013-11-06,5,14,37
244994,2013-11-07,5,14,45
244995,2013-11-08,5,14,36
244996,2013-11-09,5,14,48
244997,2013-11-10,5,14,39
244998,2013-11-11,5,14,36
244999,2013-11-12,5,14,40
245000,2013-11-13,5,14,32
245001,2013-11-14,5,14,33
245002,2013-11-15,5,14,44
245003,2013-11-16,5,14,50
245004,2013-11-17,5,14,44
245005,2013-11-18,5,14,26
245006,2013-11-19,5,14,31
245007,2013-11-20,5,14,36
245008,2013-11-21,5,14,43
245009,2013-11-22,5,14,43
245010,2013-11-23,5,14,52
245011,2013-11-24,5,14,46
245012,2013-11-25,5,14,46
245013,2013-11-26,5,14,42
245014,2013-11-27,5,14,37
245015,2013-11-28,5,14,49
245016,2013-11-29,5,14,33
245017,2013-11-30,5,14,43
245018,2013-12-01,5,14,32
245019,2013-12-02,5,14,20
245020,2013-12-03,5,14,29
245021,2013-12-04,5,14,26
245022,2013-12-05,5,14,22
245023,2013-12-06,5,14,25
245024,2013-12-07,5,14,29
245025,2013-12-08,5,14,22
245026,2013-12-09,5,14,31
245027,2013-12-10,5,14,39
245028,2013-12-11,5,14,24
245029,2013-12-12,5,14,27
245030,2013-12-13,5,14,31
245031,2013-12-14,5,14,29
245032,2013-12-15,5,14,32
245033,2013-12-16,5,14,23
245034,2013-12-17,5,14,22
245035,2013-12-18,5,14,32
245036,2013-12-19,5,14,30
245037,2013-12-20,5,14,33
245038,2013-12-21,5,14,26
245039,2013-12-22,5,14,37
245040,2013-12-23,5,14,20
245041,2013-12-24,5,14,28
245042,2013-12-25,5,14,22
245043,2013-12-26,5,14,23
245044,2013-12-27,5,14,29
245045,2013-12-28,5,14,30
245046,2013-12-29,5,14,33
245047,2013-12-30,5,14,25
245048,2013-12-31,5,14,23
245049,2014-01-01,5,14,36
245050,2014-01-02,5,14,27
245051,2014-01-03,5,14,34
245052,2014-01-04,5,14,30
245053,2014-01-05,5,14,42
245054,2014-01-06,5,14,22
245055,2014-01-07,5,14,20
245056,2014-01-08,5,14,42
245057,2014-01-09,5,14,28
245058,2014-01-10,5,14,32
245059,2014-01-11,5,14,25
245060,2014-01-12,5,14,32
245061,2014-01-13,5,14,21
245062,2014-01-14,5,14,28
245063,2014-01-15,5,14,27
245064,2014-01-16,5,14,29
245065,2014-01-17,5,14,29
245066,2014-01-18,5,14,34
245067,2014-01-19,5,14,35
245068,2014-01-20,5,14,25
245069,2014-01-21,5,14,26
245070,2014-01-22,5,14,31
245071,2014-01-23,5,14,27
245072,2014-01-24,5,14,22
245073,2014-01-25,5,14,27
245074,2014-01-26,5,14,28
245075,2014-01-27,5,14,15
245076,2014-01-28,5,14,20
245077,2014-01-29,5,14,24
245078,2014-01-30,5,14,30
245079,2014-01-31,5,14,29
245080,2014-02-01,5,14,40
245081,2014-02-02,5,14,31
245082,2014-02-03,5,14,26
245083,2014-02-04,5,14,33
245084,2014-02-05,5,14,22
245085,2014-02-06,5,14,26
245086,2014-02-07,5,14,28
245087,2014-02-08,5,14,31
245088,2014-02-09,5,14,39
245089,2014-02-10,5,14,34
245090,2014-02-11,5,14,21
245091,2014-02-12,5,14,27
245092,2014-02-13,5,14,27
245093,2014-02-14,5,14,34
245094,2014-02-15,5,14,38
245095,2014-02-16,5,14,60
245096,2014-02-17,5,14,17
245097,2014-02-18,5,14,34
245098,2014-02-19,5,14,31
245099,2014-02-20,5,14,29
245100,2014-02-21,5,14,40
245101,2014-02-22,5,14,38
245102,2014-02-23,5,14,30
245103,2014-02-24,5,14,39
245104,2014-02-25,5,14,31
245105,2014-02-26,5,14,21
245106,2014-02-27,5,14,32
245107,2014-02-28,5,14,37
245108,2014-03-01,5,14,51
245109,2014-03-02,5,14,53
245110,2014-03-03,5,14,23
245111,2014-03-04,5,14,42
245112,2014-03-05,5,14,35
245113,2014-03-06,5,14,49
245114,2014-03-07,5,14,45
245115,2014-03-08,5,14,53
245116,2014-03-09,5,14,48
245117,2014-03-10,5,14,46
245118,2014-03-11,5,14,32
245119,2014-03-12,5,14,31
245120,2014-03-13,5,14,44
245121,2014-03-14,5,14,42
245122,2014-03-15,5,14,47
245123,2014-03-16,5,14,29
245124,2014-03-17,5,14,27
245125,2014-03-18,5,14,25
245126,2014-03-19,5,14,32
245127,2014-03-20,5,14,24
245128,2014-03-21,5,14,29
245129,2014-03-22,5,14,38
245130,2014-03-23,5,14,48
245131,2014-03-24,5,14,33
245132,2014-03-25,5,14,39
245133,2014-03-26,5,14,33
245134,2014-03-27,5,14,31
245135,2014-03-28,5,14,42
245136,2014-03-29,5,14,39
245137,2014-03-30,5,14,49
245138,2014-03-31,5,14,31
245139,2014-04-01,5,14,39
245140,2014-04-02,5,14,34
245141,2014-04-03,5,14,42
245142,2014-04-04,5,14,49
245143,2014-04-05,5,14,52
245144,2014-04-06,5,14,54
245145,2014-04-07,5,14,32
245146,2014-04-08,5,14,32
245147,2014-04-09,5,14,46
245148,2014-04-10,5,14,40
245149,2014-04-11,5,14,46
245150,2014-04-12,5,14,33
245151,2014-04-13,5,14,65
245152,2014-04-14,5,14,39
245153,2014-04-15,5,14,45
245154,2014-04-16,5,14,36
245155,2014-04-17,5,14,47
245156,2014-04-18,5,14,47
245157,2014-04-19,5,14,45
245158,2014-04-20,5,14,63
245159,2014-04-21,5,14,55
245160,2014-04-22,5,14,44
245161,2014-04-23,5,14,50
245162,2014-04-24,5,14,38
245163,2014-04-25,5,14,52
245164,2014-04-26,5,14,69
245165,2014-04-27,5,14,55
245166,2014-04-28,5,14,36
245167,2014-04-29,5,14,40
245168,2014-04-30,5,14,36
245169,2014-05-01,5,14,65
245170,2014-05-02,5,14,45
245171,2014-05-03,5,14,58
245172,2014-05-04,5,14,70
245173,2014-05-05,5,14,51
245174,2014-05-06,5,14,46
245175,2014-05-07,5,14,44
245176,2014-05-08,5,14,56
245177,2014-05-09,5,14,65
245178,2014-05-10,5,14,59
245179,2014-05-11,5,14,58
245180,2014-05-12,5,14,49
245181,2014-05-13,5,14,39
245182,2014-05-14,5,14,49
245183,2014-05-15,5,14,41
245184,2014-05-16,5,14,48
245185,2014-05-17,5,14,46
245186,2014-05-18,5,14,56
245187,2014-05-19,5,14,37
245188,2014-05-20,5,14,49
245189,2014-05-21,5,14,47
245190,2014-05-22,5,14,47
245191,2014-05-23,5,14,63
245192,2014-05-24,5,14,60
245193,2014-05-25,5,14,59
245194,2014-05-26,5,14,40
245195,2014-05-27,5,14,53
245196,2014-05-28,5,14,45
245197,2014-05-29,5,14,53
245198,2014-05-30,5,14,46
245199,2014-05-31,5,14,62
245200,2014-06-01,5,14,73
245201,2014-06-02,5,14,34
245202,2014-06-03,5,14,44
245203,2014-06-04,5,14,52
245204,2014-06-05,5,14,55
245205,2014-06-06,5,14,66
245206,2014-06-07,5,14,63
245207,2014-06-08,5,14,68
245208,2014-06-09,5,14,43
245209,2014-06-10,5,14,57
245210,2014-06-11,5,14,44
245211,2014-06-12,5,14,47
245212,2014-06-13,5,14,57
245213,2014-06-14,5,14,47
245214,2014-06-15,5,14,62
245215,2014-06-16,5,14,31
245216,2014-06-17,5,14,51
245217,2014-06-18,5,14,42
245218,2014-06-19,5,14,50
245219,2014-06-20,5,14,53
245220,2014-06-21,5,14,61
245221,2014-06-22,5,14,67
245222,2014-06-23,5,14,46
245223,2014-06-24,5,14,41
245224,2014-06-25,5,14,46
245225,2014-06-26,5,14,42
245226,2014-06-27,5,14,48
245227,2014-06-28,5,14,63
245228,2014-06-29,5,14,59
245229,2014-06-30,5,14,44
245230,2014-07-01,5,14,58
245231,2014-07-02,5,14,59
245232,2014-07-03,5,14,49
245233,2014-07-04,5,14,50
245234,2014-07-05,5,14,69
245235,2014-07-06,5,14,70
245236,2014-07-07,5,14,53
245237,2014-07-08,5,14,49
245238,2014-07-09,5,14,56
245239,2014-07-10,5,14,46
245240,2014-07-11,5,14,65
245241,2014-07-12,5,14,53
245242,2014-07-13,5,14,66
245243,2014-07-14,5,14,43
245244,2014-07-15,5,14,57
245245,2014-07-16,5,14,49
245246,2014-07-17,5,14,43
245247,2014-07-18,5,14,52
245248,2014-07-19,5,14,79
245249,2014-07-20,5,14,67
245250,2014-07-21,5,14,45
245251,2014-07-22,5,14,52
245252,2014-07-23,5,14,52
245253,2014-07-24,5,14,58
245254,2014-07-25,5,14,41
245255,2014-07-26,5,14,66
245256,2014-07-27,5,14,75
245257,2014-07-28,5,14,42
245258,2014-07-29,5,14,56
245259,2014-07-30,5,14,47
245260,2014-07-31,5,14,50
245261,2014-08-01,5,14,55
245262,2014-08-02,5,14,50
245263,2014-08-03,5,14,48
245264,2014-08-04,5,14,45
245265,2014-08-05,5,14,58
245266,2014-08-06,5,14,44
245267,2014-08-07,5,14,50
245268,2014-08-08,5,14,51
245269,2014-08-09,5,14,58
245270,2014-08-10,5,14,63
245271,2014-08-11,5,14,37
245272,2014-08-12,5,14,50
245273,2014-08-13,5,14,44
245274,2014-08-14,5,14,41
245275,2014-08-15,5,14,46
245276,2014-08-16,5,14,58
245277,2014-08-17,5,14,51
245278,2014-08-18,5,14,42
245279,2014-08-19,5,14,42
245280,2014-08-20,5,14,37
245281,2014-08-21,5,14,38
245282,2014-08-22,5,14,45
245283,2014-08-23,5,14,45
245284,2014-08-24,5,14,66
245285,2014-08-25,5,14,27
245286,2014-08-26,5,14,45
245287,2014-08-27,5,14,36
245288,2014-08-28,5,14,32
245289,2014-08-29,5,14,48
245290,2014-08-30,5,14,51
245291,2014-08-31,5,14,46
245292,2014-09-01,5,14,28
245293,2014-09-02,5,14,30
245294,2014-09-03,5,14,41
245295,2014-09-04,5,14,47
245296,2014-09-05,5,14,39
245297,2014-09-06,5,14,58
245298,2014-09-07,5,14,61
245299,2014-09-08,5,14,41
245300,2014-09-09,5,14,45
245301,2014-09-10,5,14,40
245302,2014-09-11,5,14,50
245303,2014-09-12,5,14,51
245304,2014-09-13,5,14,49
245305,2014-09-14,5,14,46
245306,2014-09-15,5,14,36
245307,2014-09-16,5,14,44
245308,2014-09-17,5,14,45
245309,2014-09-18,5,14,40
245310,2014-09-19,5,14,53
245311,2014-09-20,5,14,55
245312,2014-09-21,5,14,57
245313,2014-09-22,5,14,34
245314,2014-09-23,5,14,40
245315,2014-09-24,5,14,45
245316,2014-09-25,5,14,51
245317,2014-09-26,5,14,40
245318,2014-09-27,5,14,55
245319,2014-09-28,5,14,70
245320,2014-09-29,5,14,29
245321,2014-09-30,5,14,52
245322,2014-10-01,5,14,33
245323,2014-10-02,5,14,44
245324,2014-10-03,5,14,44
245325,2014-10-04,5,14,48
245326,2014-10-05,5,14,66
245327,2014-10-06,5,14,30
245328,2014-10-07,5,14,46
245329,2014-10-08,5,14,44
245330,2014-10-09,5,14,36
245331,2014-10-10,5,14,40
245332,2014-10-11,5,14,50
245333,2014-10-12,5,14,52
245334,2014-10-13,5,14,26
245335,2014-10-14,5,14,42
245336,2014-10-15,5,14,36
245337,2014-10-16,5,14,36
245338,2014-10-17,5,14,46
245339,2014-10-18,5,14,57
245340,2014-10-19,5,14,45
245341,2014-10-20,5,14,34
245342,2014-10-21,5,14,44
245343,2014-10-22,5,14,42
245344,2014-10-23,5,14,36
245345,2014-10-24,5,14,39
245346,2014-10-25,5,14,48
245347,2014-10-26,5,14,59
245348,2014-10-27,5,14,38
245349,2014-10-28,5,14,37
245350,2014-10-29,5,14,51
245351,2014-10-30,5,14,50
245352,2014-10-31,5,14,47
245353,2014-11-01,5,14,40
245354,2014-11-02,5,14,39
245355,2014-11-03,5,14,33
245356,2014-11-04,5,14,42
245357,2014-11-05,5,14,31
245358,2014-11-06,5,14,44
245359,2014-11-07,5,14,45
245360,2014-11-08,5,14,46
245361,2014-11-09,5,14,60
245362,2014-11-10,5,14,34
245363,2014-11-11,5,14,47
245364,2014-11-12,5,14,52
245365,2014-11-13,5,14,52
245366,2014-11-14,5,14,49
245367,2014-11-15,5,14,45
245368,2014-11-16,5,14,51
245369,2014-11-17,5,14,36
245370,2014-11-18,5,14,50
245371,2014-11-19,5,14,49
245372,2014-11-20,5,14,42
245373,2014-11-21,5,14,51
245374,2014-11-22,5,14,48
245375,2014-11-23,5,14,50
245376,2014-11-24,5,14,35
245377,2014-11-25,5,14,47
245378,2014-11-26,5,14,53
245379,2014-11-27,5,14,51
245380,2014-11-28,5,14,42
245381,2014-11-29,5,14,53
245382,2014-11-30,5,14,68
245383,2014-12-01,5,14,35
245384,2014-12-02,5,14,25
245385,2014-12-03,5,14,23
245386,2014-12-04,5,14,40
245387,2014-12-05,5,14,28
245388,2014-12-06,5,14,24
245389,2014-12-07,5,14,43
245390,2014-12-08,5,14,34
245391,2014-12-09,5,14,24
245392,2014-12-10,5,14,39
245393,2014-12-11,5,14,36
245394,2014-12-12,5,14,42
245395,2014-12-13,5,14,38
245396,2014-12-14,5,14,29
245397,2014-12-15,5,14,27
245398,2014-12-16,5,14,34
245399,2014-12-17,5,14,23
245400,2014-12-18,5,14,32
245401,2014-12-19,5,14,32
245402,2014-12-20,5,14,43
245403,2014-12-21,5,14,26
245404,2014-12-22,5,14,26
245405,2014-12-23,5,14,18
245406,2014-12-24,5,14,22
245407,2014-12-25,5,14,16
245408,2014-12-26,5,14,39
245409,2014-12-27,5,14,32
245410,2014-12-28,5,14,36
245411,2014-12-29,5,14,28
245412,2014-12-30,5,14,26
245413,2014-12-31,5,14,28
245414,2015-01-01,5,14,29
245415,2015-01-02,5,14,24
245416,2015-01-03,5,14,38
245417,2015-01-04,5,14,35
245418,2015-01-05,5,14,18
245419,2015-01-06,5,14,35
245420,2015-01-07,5,14,21
245421,2015-01-08,5,14,36
245422,2015-01-09,5,14,40
245423,2015-01-10,5,14,34
245424,2015-01-11,5,14,42
245425,2015-01-12,5,14,19
245426,2015-01-13,5,14,34
245427,2015-01-14,5,14,32
245428,2015-01-15,5,14,31
245429,2015-01-16,5,14,36
245430,2015-01-17,5,14,34
245431,2015-01-18,5,14,47
245432,2015-01-19,5,14,27
245433,2015-01-20,5,14,31
245434,2015-01-21,5,14,21
245435,2015-01-22,5,14,23
245436,2015-01-23,5,14,39
245437,2015-01-24,5,14,39
245438,2015-01-25,5,14,41
245439,2015-01-26,5,14,22
245440,2015-01-27,5,14,31
245441,2015-01-28,5,14,25
245442,2015-01-29,5,14,29
245443,2015-01-30,5,14,42
245444,2015-01-31,5,14,34
245445,2015-02-01,5,14,43
